"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","YVPOBIR1_ST","Crude birth rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,8.458838,,
"JPN","Japan","YVPOBIR1_ST","Crude birth rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,8.38028,,
"JPN","Japan","YVPOBIR1_ST","Crude birth rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,8.196946,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","1991","1991","_1000","Per thousand","0","units",,,6.752085,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","1992","1992","_1000","Per thousand","0","units",,,6.949682,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","1993","1993","_1000","Per thousand","0","units",,,7.107913,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","1994","1994","_1000","Per thousand","0","units",,,7.064801,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,7.418135,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,7.195342,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,7.315998,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,7.481715,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,7.830317,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,7.659845,"B","Break"
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,7.706902,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,8.027118,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,8.022029,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,8.437465,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,8.530654,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,8.630882,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,8.919828,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,8.947779,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,9.278948,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,9.786105,,
"JPN","Japan","YVPODER1_ST","Crude death rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,9.794059,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","1991","1991","_1000","Per thousand","0","units",,,3.197071,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","1992","1992","_1000","Per thousand","0","units",,,2.854478,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","1993","1993","_1000","Per thousand","0","units",,,2.498686,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","1994","1994","_1000","Per thousand","0","units",,,2.919472,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,2.13211,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,2.49749,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,2.235667,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,2.134207,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,1.562874,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,1.823394,"B","Break"
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,1.531953,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,0.9023642,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,0.7990693,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,0.07044265,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,0.007826288,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,-0.01563566,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,-0.2655641,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,-0.4606622,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,-0.820109,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,-1.405825,,
"JPN","Japan","YVPOI2R1_ST","Natural increase rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,-1.597113,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","1991","1991","_1000","Per thousand","0","units",,,0.3091316,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","1992","1992","_1000","Per thousand","0","units",,,0.2757167,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","1993","1993","_1000","Per thousand","0","units",,,-0.08086362,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","1994","1994","_1000","Per thousand","0","units",,,-0.661317,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,-0.402285,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,-0.1009596,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,0.1128411,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,0.3054874,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,-0.09568615,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,0.3025719,"B","Break"
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,-0.4006646,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,0.5335719,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,-0.2741905,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,-0.414829,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,0.007826288,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,0.03127131,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,-0.3514819,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,-0.9681715,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,0,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,-0.6170011,,
"JPN","Japan","YVPOMIR1_ST","Net migration rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,-0.6184897,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1991","1991","PER","Persons","3","thousands",,,43295.7,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1992","1992","PER","Persons","3","thousands",,,43747.96,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1993","1993","PER","Persons","3","thousands",,,44194.63,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1994","1994","PER","Persons","3","thousands",,,44641.54,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1995","1995","PER","Persons","3","thousands",,,45092.99,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1996","1996","PER","Persons","3","thousands",,,45524.68,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1997","1997","PER","Persons","3","thousands",,,45953.58,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1998","1998","PER","Persons","3","thousands",,,46286.5,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1999","1999","PER","Persons","3","thousands",,,46616.68,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2000","2000","PER","Persons","3","thousands",,,47008.11,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2001","2001","PER","Persons","3","thousands",,,47357.36,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2002","2002","PER","Persons","3","thousands",,,47622.18,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2003","2003","PER","Persons","3","thousands",,,47859.31,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2004","2004","PER","Persons","3","thousands",,,48039.41,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2005","2005","PER","Persons","3","thousands",,,48138.08,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2006","2006","PER","Persons","3","thousands",,,48371.95,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2007","2007","PER","Persons","3","thousands",,,48597.65,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2008","2008","PER","Persons","3","thousands",,,48948.7,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2009","2009","PER","Persons","3","thousands",,,49182.04,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2010","2010","PER","Persons","3","thousands",,,49410.37,"B","Break"
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2011","2011","PER","Persons","3","thousands",,,49779.44,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2012","2012","PER","Persons","3","thousands",,,50004.44,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2013","2013","PER","Persons","3","thousands",,,50220,,
"KOR","Korea","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2014","2014","PER","Persons","3","thousands",,,50424,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1991","1991","PER","Persons","3","thousands",,,21511.79,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1992","1992","PER","Persons","3","thousands",,,21734.31,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1993","1993","PER","Persons","3","thousands",,,21952.07,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1994","1994","PER","Persons","3","thousands",,,22169.04,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1995","1995","PER","Persons","3","thousands",,,22387.66,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1996","1996","PER","Persons","3","thousands",,,22600.17,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1997","1997","PER","Persons","3","thousands",,,22805.49,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1998","1998","PER","Persons","3","thousands",,,22990.78,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1999","1999","PER","Persons","3","thousands",,,23158.84,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2000","2000","PER","Persons","3","thousands",,,23341.34,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2001","2001","PER","Persons","3","thousands",,,23514.23,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2002","2002","PER","Persons","3","thousands",,,23652.14,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2003","2003","PER","Persons","3","thousands",,,23769.61,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2004","2004","PER","Persons","3","thousands",,,23873.93,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2005","2005","PER","Persons","3","thousands",,,23947.17,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2006","2006","PER","Persons","3","thousands",,,24069.15,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2007","2007","PER","Persons","3","thousands",,,24187.54,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2008","2008","PER","Persons","3","thousands",,,24372.54,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2009","2009","PER","Persons","3","thousands",,,24517.54,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2010","2010","PER","Persons","3","thousands",,,24652.59,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2011","2011","PER","Persons","3","thousands",,,24837.1,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2012","2012","PER","Persons","3","thousands",,,24964.88,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2013","2013","PER","Persons","3","thousands",,,25087,,
"KOR","Korea","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2014","2014","PER","Persons","3","thousands",,,25204,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1991","1991","PER","Persons","3","thousands",,,21783.91,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1992","1992","PER","Persons","3","thousands",,,22013.65,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1993","1993","PER","Persons","3","thousands",,,22242.55,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1994","1994","PER","Persons","3","thousands",,,22472.5,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1995","1995","PER","Persons","3","thousands",,,22705.33,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1996","1996","PER","Persons","3","thousands",,,22924.51,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1997","1997","PER","Persons","3","thousands",,,23148.09,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1998","1998","PER","Persons","3","thousands",,,23295.73,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1999","1999","PER","Persons","3","thousands",,,23457.84,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2000","2000","PER","Persons","3","thousands",,,23666.77,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2001","2001","PER","Persons","3","thousands",,,23843.14,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2002","2002","PER","Persons","3","thousands",,,23970.04,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2003","2003","PER","Persons","3","thousands",,,24089.7,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2004","2004","PER","Persons","3","thousands",,,24165.49,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2005","2005","PER","Persons","3","thousands",,,24190.91,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2006","2006","PER","Persons","3","thousands",,,24302.8,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2007","2007","PER","Persons","3","thousands",,,24410.11,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2008","2008","PER","Persons","3","thousands",,,24576.15,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2009","2009","PER","Persons","3","thousands",,,24664.5,,
"KOR","Korea","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2010","2010","PER","Persons","3","thousands",,,24757.78,"B","Break"
